Order_ID,Order_Date,Customer_ID,Customer_City,Region,Warehouse_ID,Product_ID,Product_Category,Quantity,Unit_Price,Order_Value,Inventory_Before,Inventory_After,Processing_Time_Hours,Packing_Time_Hours,Shipping_Method,Shipping_Cost,Distance_KM,Expected_Delivery_Days,Actual_Delivery_Days,Delivery_Status,Priority,Return_Status,Warehouse_Capacity,Month,Delivery_Gap_Days,Fulfillment_Hours,Low_Stock_Flag
ORD23240,2026-01-10,CUST1916,Lucknow,North,WH-NCR,P2018,Accessories,2,822.08,1644.16,110,108,5.19,2.82,Express,115.55,20.0,2,3,Delayed,Standard,No,84.1,2026-01-01,1,8.01,No
ORD23241,2026-05-23,CUST3268,Mumbai,West,WH-South,P1123,Beauty,1,1072.71,1072.71,94,93,9.86,2.45,Standard,94.72,241.9,4,4,On Time,Urgent,No,71.9,2026-05-01,0,12.309999999999999,No
ORD23242,2026-07-05,CUST2786,Pune,West,WH-East,P2316,Grocery,4,577.75,2311.0,223,219,2.41,1.84,Standard,300.11,676.1,4,6,Delayed,Standard,No,82.0,2026-07-01,2,4.25,No
ORD23243,2026-08-23,CUST1985,Jaipur,North,WH-North,P1442,Books,1,784.76,784.76,73,72,9.06,3.44,Express,107.78,20.0,2,3,Delayed,Standard,No,90.2,2026-08-01,1,12.5,No
ORD23244,2026-03-07,CUST5550,Delhi,North,WH-NCR,P3000,Accessories,1,488.73,488.73,160,159,10.01,2.0,Standard,89.22,137.9,4,4,On Time,Urgent,Yes,96.9,2026-03-01,0,12.01,No
ORD23245,2026-04-20,CUST2826,Lucknow,North,WH-North,P1928,Fashion,1,933.6,933.6,166,165,11.0,2.49,Standard,132.06,137.3,4,5,Delayed,Standard,No,77.9,2026-04-01,1,13.49,No
ORD23246,2026-06-25,CUST3441,Mumbai,West,WH-East,P1918,Sports,1,4499.39,4499.39,70,69,3.49,1.32,Standard,227.95,469.5,4,5,Delayed,Standard,No,85.0,2026-06-01,1,4.8100000000000005,No
ORD23247,2026-02-24,CUST5551,Bengaluru,South,WH-South,P1807,Sports,1,2870.14,2870.14,70,69,8.73,1.36,Express,201.83,267.5,2,2,On Time,Standard,No,78.6,2026-02-01,0,10.09,No
ORD23248,2026-08-08,CUST3503,Ranchi,East,WH-South,P1500,Books,1,685.48,685.48,73,72,7.87,1.34,Express,282.09,436.1,2,4,Delayed,Urgent,No,54.6,2026-08-01,2,9.21,No
ORD23249,2026-07-09,CUST4202,Patna,East,WH-NCR,P1733,Books,2,1059.34,2118.68,59,57,2.51,2.87,Economy,211.85,398.8,6,8,Delayed,High,No,94.9,2026-07-01,2,5.38,No
ORD23250,2026-08-08,CUST3573,Patna,East,WH-West,P1010,Grocery,1,582.95,582.95,148,147,9.62,2.21,Standard,237.63,606.6,4,6,Delayed,Urgent,No,66.3,2026-08-01,2,11.829999999999998,No
ORD23251,2026-08-09,CUST4413,Pune,West,WH-Central,P2282,Home & Kitchen,3,1471.29,4413.87,118,115,7.48,2.58,Express,430.59,619.7,2,4,Delayed,Standard,No,80.0,2026-08-01,2,10.06,No
ORD23252,2026-01-12,CUST5068,Mumbai,West,WH-North,P1228,Toys,2,1498.8,2997.6,206,204,9.43,1.05,Economy,111.77,156.8,6,7,Delayed,Urgent,No,87.8,2026-01-01,1,10.48,No
ORD23253,2026-03-28,CUST2290,Patna,East,WH-North,P2792,Electronics,2,3802.6,7605.2,220,218,7.25,1.32,Economy,170.25,475.6,6,8,Delayed,Standard,Yes,78.1,2026-03-01,2,8.57,No
ORD23254,2026-02-02,CUST4620,Delhi,North,WH-NCR,P2319,Toys,3,2000.05,6000.15,116,113,3.63,1.04,Express,226.92,259.4,2,1,On Time,Standard,No,98.2,2026-02-01,-1,4.67,No
ORD23255,2026-08-06,CUST2618,Bhubaneswar,East,WH-NCR,P2376,Fashion,1,2398.98,2398.98,128,127,4.35,1.35,Same Day,358.0,428.6,1,1,On Time,Standard,No,89.6,2026-08-01,0,5.699999999999999,No
ORD23256,2026-01-29,CUST2676,Bengaluru,South,WH-East,P1075,Beauty,1,1000.89,1000.89,87,86,5.56,0.82,Express,248.69,429.7,2,2,On Time,Standard,No,89.2,2026-01-01,0,6.38,No
ORD23257,2026-04-29,CUST3753,Chandigarh,North,WH-Central,P1479,Sports,1,1375.18,1375.18,121,120,6.13,2.31,Economy,218.65,601.7,6,7,Delayed,Standard,No,63.8,2026-04-01,1,8.44,No
ORD23258,2026-03-07,CUST2513,Jaipur,North,WH-East,P2400,Sports,1,3793.03,3793.03,220,219,6.82,2.44,Economy,210.82,559.8,6,9,Delayed,Standard,No,81.5,2026-03-01,3,9.26,No
ORD23259,2026-05-05,CUST3026,Hyderabad,South,WH-North,P1829,Furniture,1,3617.05,3617.05,112,111,8.39,1.17,Standard,213.93,508.9,4,7,Delayed,Standard,Yes,81.5,2026-05-01,3,9.56,No
ORD23260,2026-01-21,CUST5023,Jaipur,North,WH-Central,P2105,Beauty,1,695.06,695.06,56,55,6.09,2.73,Economy,166.3,392.2,6,7,Delayed,Standard,No,100.0,2026-01-01,1,8.82,No
ORD23261,2026-04-24,CUST3083,Ahmedabad,West,WH-West,P1757,Books,1,388.22,388.22,225,224,6.59,1.16,Standard,113.7,181.7,4,3,On Time,High,No,83.2,2026-04-01,-1,7.75,No
ORD23262,2026-04-01,CUST5415,Patna,East,WH-Central,P1728,Books,1,183.69,183.69,61,60,1.64,1.59,Standard,227.18,437.5,4,6,Delayed,Urgent,No,79.8,2026-04-01,2,3.23,No
ORD23263,2026-03-16,CUST3634,Chandigarh,North,WH-West,P1520,Books,4,327.25,1309.0,141,137,3.0,3.75,Standard,330.06,676.7,4,5,Delayed,Standard,No,63.4,2026-03-01,1,6.75,No
ORD23264,2026-01-14,CUST2994,Kanpur,North,WH-West,P1875,Accessories,3,677.78,2033.34,149,146,15.4,1.17,Standard,203.95,301.9,4,5,Delayed,Urgent,No,82.2,2026-01-01,1,16.57,No
ORD23265,2026-06-30,CUST5095,Mumbai,West,WH-South,P1235,Fashion,3,1145.28,3435.84,83,80,7.68,2.32,Economy,166.44,276.9,6,6,On Time,Urgent,No,64.6,2026-06-01,0,10,No
ORD23266,2026-03-07,CUST4523,Ranchi,East,WH-East,P2330,Accessories,1,772.4,772.4,99,98,9.74,0.79,Express,166.46,67.1,2,3,Delayed,Standard,No,75.7,2026-03-01,1,10.530000000000001,No
ORD23267,2026-01-16,CUST1033,Jaipur,North,WH-South,P2774,Home & Kitchen,1,1827.56,1827.56,43,42,5.09,1.51,Standard,190.84,454.9,4,6,Delayed,Urgent,No,56.4,2026-01-01,2,6.6,No
ORD23268,2026-01-08,CUST3293,Kanpur,North,WH-North,P2792,Beauty,1,560.71,560.71,97,96,4.42,1.74,Economy,82.08,20.0,6,8,Delayed,Standard,No,96.3,2026-01-01,2,6.16,No
ORD23269,2026-01-14,CUST2462,Jaipur,North,WH-North,P2322,Fashion,1,484.82,484.82,73,72,5.64,1.72,Express,198.74,130.8,2,4,Delayed,Standard,No,82.5,2026-01-01,2,7.359999999999999,No
ORD23270,2026-05-01,CUST5631,Bhubaneswar,East,WH-Central,P2646,Books,3,388.65,1165.95,117,114,6.68,1.94,Standard,241.54,484.5,4,4,On Time,Standard,No,91.9,2026-05-01,0,8.62,No
ORD23271,2026-01-11,CUST4144,Ranchi,East,WH-NCR,P1079,Fashion,1,1805.91,1805.91,150,149,7.86,1.38,Economy,197.63,632.3,6,8,Delayed,High,No,97.3,2026-01-01,2,9.24,No
ORD23272,2026-05-15,CUST5962,Lucknow,North,WH-Central,P1480,Electronics,1,7235.91,7235.91,129,128,8.61,3.45,Economy,190.03,490.1,6,6,On Time,Urgent,No,97.7,2026-05-01,0,12.059999999999999,No
ORD23273,2026-08-30,CUST1318,Patna,East,WH-South,P2781,Accessories,1,568.46,568.46,267,266,6.65,0.6,Standard,225.49,518.6,4,6,Delayed,High,No,70.0,2026-08-01,2,7.25,No
ORD23274,2026-07-17,CUST4531,Kanpur,North,WH-North,P1957,Home & Kitchen,1,1773.15,1773.15,46,45,8.32,1.19,Economy,149.49,355.6,6,8,Delayed,High,No,99.4,2026-07-01,2,9.51,No
ORD23275,2026-01-24,CUST2640,Ranchi,East,WH-North,P1718,Home & Kitchen,2,2023.12,4046.24,184,182,6.44,1.88,Economy,170.5,370.8,6,5,On Time,High,No,83.3,2026-01-01,-1,8.32,No
ORD23276,2026-03-28,CUST5000,Kolkata,East,WH-West,P2294,Accessories,2,1146.33,2292.66,61,59,9.81,2.21,Standard,234.33,465.6,4,8,Delayed,Urgent,No,77.3,2026-03-01,4,12.02,No
ORD23277,2026-03-12,CUST2640,Pune,West,WH-NCR,P1862,Beauty,1,713.27,713.27,160,159,8.58,2.32,Standard,217.89,453.8,4,5,Delayed,Standard,No,99.1,2026-03-01,1,10.9,No
ORD23278,2026-01-06,CUST3474,Pune,West,WH-NCR,P2324,Fashion,1,1182.79,1182.79,72,71,3.18,2.81,Express,232.46,502.8,2,3,Delayed,Standard,No,100.0,2026-01-01,1,5.99,No
ORD23279,2026-05-17,CUST4472,Chandigarh,North,WH-North,P1508,Sports,1,1401.59,1401.59,186,185,6.28,2.45,Standard,137.46,143.6,4,5,Delayed,High,No,84.6,2026-05-01,1,8.73,No
ORD23280,2026-07-15,CUST3599,Hyderabad,South,WH-East,P2139,Sports,2,896.55,1793.1,52,50,10.48,3.02,Standard,234.52,527.9,4,7,Delayed,Standard,No,76.7,2026-07-01,3,13.5,No
ORD23281,2026-01-14,CUST3335,Bhubaneswar,East,WH-Central,P1636,Accessories,1,357.74,357.74,33,32,6.24,2.86,Express,349.86,633.2,2,4,Delayed,Standard,No,90.0,2026-01-01,2,9.1,No
ORD23282,2026-03-16,CUST3636,Patna,East,WH-South,P1614,Fashion,2,1756.16,3512.32,108,106,10.78,2.19,Express,354.18,629.3,2,4,Delayed,Standard,No,58.5,2026-03-01,2,12.969999999999999,No
ORD23283,2026-01-08,CUST4396,Hyderabad,South,WH-South,P2604,Books,2,169.02,338.04,238,236,7.79,2.27,Economy,125.74,237.2,6,7,Delayed,Standard,No,78.0,2026-01-01,1,10.06,No
ORD23284,2026-07-08,CUST3329,Kanpur,North,WH-Central,P1087,Electronics,2,4692.66,9385.32,188,186,11.88,2.42,Standard,201.32,498.0,4,6,Delayed,High,No,100.0,2026-07-01,2,14.3,No
ORD23285,2026-01-19,CUST5168,Chandigarh,North,WH-Central,P2650,Electronics,1,3826.39,3826.39,70,69,9.85,2.1,Express,269.09,410.2,2,4,Delayed,Standard,No,99.9,2026-01-01,2,11.95,No
ORD23286,2026-06-13,CUST3965,Ranchi,East,WH-North,P2027,Electronics,1,8276.43,8276.43,126,125,3.85,1.66,Express,264.26,362.2,2,4,Delayed,Standard,No,84.7,2026-06-01,2,5.51,No
ORD23287,2026-05-17,CUST3884,Kolkata,East,WH-West,P1581,Home & Kitchen,1,1312.21,1312.21,70,69,7.88,1.43,Standard,242.5,448.5,4,5,Delayed,Standard,No,84.1,2026-05-01,1,9.31,No
ORD23288,2026-05-09,CUST2740,Ranchi,East,WH-West,P1501,Toys,1,757.12,757.12,155,154,10.8,2.87,Express,215.44,349.7,2,4,Delayed,High,No,71.3,2026-05-01,2,13.670000000000002,No
ORD23289,2026-02-15,CUST5900,Kolkata,East,WH-East,P1091,Furniture,1,13407.52,13407.52,108,107,6.02,2.23,Standard,109.89,185.5,4,4,On Time,Standard,No,85.1,2026-02-01,0,8.25,No
ORD23290,2026-07-15,CUST1451,Chennai,South,WH-East,P1688,Furniture,3,5498.66,16495.98,59,56,9.95,2.03,Standard,227.95,512.5,4,5,Delayed,Standard,No,74.6,2026-07-01,1,11.979999999999999,No
ORD23291,2026-08-29,CUST3181,Bhubaneswar,East,WH-South,P1671,Beauty,1,676.07,676.07,63,62,11.62,0.54,Standard,210.42,465.7,4,7,Delayed,Standard,No,73.5,2026-08-01,3,12.16,No
ORD23292,2026-01-06,CUST2175,Chandigarh,North,WH-West,P2817,Electronics,1,4573.65,4573.65,115,114,4.66,2.14,Standard,180.31,427.5,4,6,Delayed,Urgent,No,67.7,2026-01-01,2,6.800000000000001,No
ORD23293,2026-03-17,CUST1188,Bengaluru,South,WH-East,P2799,Grocery,1,825.4,825.4,99,98,7.64,1.84,Standard,142.36,313.2,4,5,Delayed,Standard,Yes,96.1,2026-03-01,1,9.48,No
ORD23294,2026-02-18,CUST2979,Pune,West,WH-NCR,P1257,Sports,1,2247.7,2247.7,190,189,9.81,1.52,Standard,192.69,495.2,4,7,Delayed,Urgent,No,91.7,2026-02-01,3,11.33,No
ORD23295,2026-04-25,CUST1764,Kanpur,North,WH-East,P1983,Toys,1,1027.03,1027.03,163,162,14.72,3.0,Standard,170.96,224.0,4,7,Delayed,Standard,No,84.0,2026-04-01,3,17.72,No
ORD23296,2026-02-15,CUST1092,Ahmedabad,West,WH-West,P2217,Fashion,1,1481.86,1481.86,90,89,8.3,2.37,Standard,100.63,136.6,4,6,Delayed,Standard,No,65.9,2026-02-01,2,10.670000000000002,No
ORD23297,2026-04-06,CUST2502,Hyderabad,South,WH-East,P1332,Grocery,1,389.77,389.77,149,148,9.71,2.1,Standard,254.4,579.5,4,6,Delayed,High,No,82.7,2026-04-01,2,11.81,No
ORD23298,2026-02-11,CUST4336,Delhi,North,WH-West,P2850,Sports,1,2372.08,2372.08,144,143,8.96,2.87,Express,302.23,591.2,2,3,Delayed,Urgent,No,75.7,2026-02-01,1,11.830000000000002,No
ORD23299,2026-03-13,CUST1262,Hyderabad,South,WH-East,P1211,Accessories,2,653.72,1307.44,117,115,7.99,1.28,Standard,257.58,654.2,4,7,Delayed,Standard,No,85.8,2026-03-01,3,9.27,No
ORD23300,2026-05-31,CUST2194,Bhubaneswar,East,WH-West,P1004,Home & Kitchen,1,3616.85,3616.85,125,124,3.23,1.15,Economy,133.92,352.9,6,7,Delayed,Standard,No,80.7,2026-05-01,1,4.38,No
ORD23301,2026-02-20,CUST5933,Kanpur,North,WH-Central,P1447,Home & Kitchen,2,4070.93,8141.86,109,107,2.68,1.87,Same Day,172.44,172.3,1,2,Delayed,High,No,72.2,2026-02-01,1,4.550000000000001,No
ORD23302,2026-04-02,CUST5483,Hyderabad,South,WH-NCR,P2334,Unknown,2,2735.59,5471.18,138,136,10.26,1.34,Express,307.06,472.6,2,2,On Time,Urgent,No,83.6,2026-04-01,0,11.6,No
ORD23303,2026-02-18,CUST4232,Hyderabad,South,WH-South,P1310,Electronics,1,6580.51,6580.51,174,173,4.0,3.11,Standard,155.55,237.9,4,5,Delayed,Standard,No,59.7,2026-02-01,1,7.109999999999999,No
ORD23304,2026-05-25,CUST2669,Bengaluru,South,WH-Central,P1287,Sports,3,854.49,2563.47,61,58,2.53,2.13,Standard,144.86,269.0,4,4,On Time,Urgent,No,92.5,2026-05-01,0,4.66,No
ORD23305,2026-01-25,CUST3782,Kanpur,North,WH-East,P2835,Fashion,1,1119.35,1119.35,110,109,0.5,1.4,Economy,186.87,355.4,6,6,On Time,Standard,No,73.7,2026-01-01,0,1.9,No
ORD23306,2026-06-14,CUST1568,Kanpur,North,WH-East,P2281,Books,1,1097.72,1097.72,154,153,9.8,3.81,Express,276.98,457.9,2,3,Delayed,Standard,No,76.8,2026-06-01,1,13.610000000000001,No
ORD23307,2026-04-10,CUST1554,Mumbai,West,WH-East,P2124,Sports,3,2327.68,6983.04,70,67,2.71,2.05,Express,301.52,324.0,2,3,Delayed,Urgent,No,64.4,2026-04-01,1,4.76,No
ORD23308,2026-02-14,CUST5415,Ranchi,East,WH-West,P1517,Home & Kitchen,2,5698.2,11396.4,65,63,8.34,1.62,Standard,229.45,576.6,4,5,Delayed,High,No,63.1,2026-02-01,1,9.96,No
ORD23309,2026-03-09,CUST4787,Bengaluru,South,WH-NCR,P1608,Accessories,1,414.34,414.34,134,133,0.5,0.66,Express,259.35,431.0,2,2,On Time,Standard,No,89.1,2026-03-01,0,1.1600000000000001,No
ORD23310,2026-08-01,CUST2301,Lucknow,North,WH-Central,P2433,Beauty,1,545.35,545.35,198,197,5.96,2.68,Standard,180.76,506.4,4,7,Delayed,Standard,No,92.9,2026-08-01,3,8.64,No
ORD23311,2026-02-28,CUST3806,Kanpur,North,WH-North,P1465,Toys,1,834.51,834.51,77,76,5.06,1.48,Economy,62.75,88.6,6,6,On Time,Urgent,No,73.8,2026-02-01,0,6.539999999999999,No
ORD23312,2026-04-30,CUST5314,Kolkata,East,WH-West,P1615,Accessories,1,694.37,694.37,182,181,5.57,2.05,Standard,212.93,529.9,4,8,Delayed,Urgent,No,74.2,2026-04-01,4,7.62,No
ORD23313,2026-03-09,CUST2771,Bhubaneswar,East,WH-NCR,P2515,Home & Kitchen,1,1475.95,1475.95,171,170,12.53,2.58,Standard,232.98,587.0,4,7,Delayed,Standard,No,93.7,2026-03-01,3,15.11,No
ORD23314,2026-06-03,CUST2736,Chennai,South,WH-East,P1774,Beauty,1,787.26,787.26,86,85,7.63,1.27,Same Day,413.79,660.1,1,2,Delayed,Standard,No,95.9,2026-06-01,1,8.9,No
ORD23315,2026-05-30,CUST5335,Mumbai,West,WH-East,P2214,Grocery,1,448.99,448.99,43,42,6.22,3.01,Same Day,204.56,235.1,1,4,Delayed,Standard,No,90.9,2026-05-01,3,9.23,No
ORD23316,2026-06-21,CUST1439,Lucknow,North,WH-NCR,P1864,Beauty,1,658.07,658.07,177,176,10.61,2.42,Standard,49.19,247.1,4,6,Delayed,High,Yes,95.3,2026-06-01,2,13.03,No
ORD23317,2026-06-23,CUST4308,Chandigarh,North,WH-East,P1107,Accessories,1,878.99,878.99,98,97,3.55,2.4,Express,296.26,473.3,2,4,Delayed,Standard,No,75.5,2026-06-01,2,5.949999999999999,No
ORD23318,2026-03-18,CUST4552,Chandigarh,North,WH-NCR,P2369,Sports,2,1303.42,2606.84,92,90,3.57,3.35,Express,243.03,394.0,2,3,Delayed,High,No,90.7,2026-03-01,1,6.92,No
ORD23319,2026-08-04,CUST5705,Delhi,North,WH-West,P2235,Toys,1,454.09,454.09,102,101,0.5,1.15,Express,337.02,557.2,2,2,On Time,Standard,No,71.5,2026-08-01,0,1.65,No
ORD23320,2026-03-02,CUST3651,Ranchi,East,WH-East,P2506,Home & Kitchen,2,2683.04,5366.08,171,169,5.1,1.71,Express,193.65,265.1,2,3,Delayed,Urgent,No,81.3,2026-03-01,1,6.81,No
ORD23321,2026-08-20,CUST4546,Mumbai,West,WH-North,P2017,Fashion,1,859.31,859.31,154,153,3.93,1.59,Express,227.82,358.6,2,3,Delayed,Standard,No,71.6,2026-08-01,1,5.5200000000000005,No
ORD23322,2026-08-01,CUST3144,Bhubaneswar,East,WH-West,P1713,Home & Kitchen,1,4017.75,4017.75,110,109,4.55,2.43,Standard,209.99,448.1,4,7,Delayed,Standard,No,78.4,2026-08-01,3,6.98,No
ORD23323,2026-04-22,CUST5732,Bengaluru,South,WH-South,P2697,Toys,1,2171.89,2171.89,110,109,5.65,1.95,Express,76.08,42.4,2,3,Delayed,Urgent,No,55.0,2026-04-01,1,7.6000000000000005,No
ORD23324,2026-01-02,CUST1773,Chennai,South,WH-West,P1269,Beauty,1,1085.14,1085.14,153,152,9.39,2.9,Same Day,331.51,466.7,1,2,Delayed,Standard,Yes,62.7,2026-01-01,1,12.290000000000001,No
ORD23325,2026-02-14,CUST4364,Hyderabad,South,WH-South,P2996,Toys,1,673.21,673.21,114,113,8.61,0.2,Economy,136.24,278.6,6,8,Delayed,Standard,No,69.1,2026-02-01,2,8.809999999999999,No
ORD23326,2026-03-20,CUST1341,Kolkata,East,WH-West,P1590,Furniture,1,5588.05,5588.05,207,206,8.07,2.08,Standard,230.14,637.7,4,6,Delayed,Standard,No,62.9,2026-03-01,2,10.15,No
ORD23327,2026-08-22,CUST4094,Chandigarh,North,WH-North,P2757,Fashion,4,1792.45,7169.8,79,75,4.63,2.28,Express,210.83,132.5,2,3,Delayed,Standard,No,73.7,2026-08-01,1,6.91,No
ORD23328,2026-02-28,CUST2728,Lucknow,North,WH-East,P1769,Electronics,1,1731.17,1731.17,140,139,2.67,1.99,Standard,216.44,362.5,4,4,On Time,Standard,No,81.5,2026-02-01,0,4.66,No
ORD23329,2026-01-17,CUST5019,Ahmedabad,West,WH-West,P1579,Grocery,2,782.33,1564.66,77,75,6.99,2.58,Express,132.09,20.0,2,3,Delayed,Standard,No,68.9,2026-01-01,1,9.57,No
ORD23330,2026-08-04,CUST2743,Ranchi,East,WH-East,P2770,Grocery,5,651.29,3256.45,32,27,8.94,2.35,Express,319.19,263.5,2,3,Delayed,Standard,No,71.5,2026-08-01,1,11.29,No
ORD23331,2026-01-31,CUST3818,Kanpur,North,WH-South,P2290,Fashion,1,908.78,908.78,146,145,1.47,1.39,Standard,192.33,354.1,4,7,Delayed,Standard,No,63.3,2026-01-01,3,2.86,No
ORD23332,2026-03-21,CUST1233,Jaipur,North,WH-Central,P1676,Grocery,1,261.72,261.72,70,69,6.42,3.4,Same Day,349.47,421.8,1,2,Delayed,Standard,No,86.5,2026-03-01,1,9.82,No
ORD23333,2026-04-11,CUST4526,Bhubaneswar,East,WH-North,P1949,Accessories,1,741.76,741.76,212,211,5.03,1.84,Standard,272.03,554.8,4,7,Delayed,High,No,81.1,2026-04-01,3,6.87,No
ORD23334,2026-05-16,CUST1963,Ranchi,East,WH-South,P1021,Home & Kitchen,1,4947.18,4947.18,115,114,8.92,2.3,Express,235.92,410.1,2,4,Delayed,Standard,No,70.0,2026-05-01,2,11.219999999999999,No
ORD23335,2026-06-07,CUST4948,Lucknow,North,WH-South,P2579,Grocery,1,758.41,758.41,41,40,7.45,2.15,Same Day,413.7,525.6,1,2,Delayed,High,No,71.5,2026-06-01,1,9.6,No
ORD23336,2026-04-11,CUST4249,Bengaluru,South,WH-North,P1255,Fashion,1,988.77,988.77,129,128,8.85,1.75,Standard,160.5,336.9,4,6,Delayed,High,No,91.2,2026-04-01,2,10.6,No
ORD23337,2026-07-25,CUST3812,Delhi,North,WH-East,P2934,Furniture,1,6933.23,6933.23,129,128,10.1,2.32,Standard,229.9,598.6,4,7,Delayed,Standard,No,80.9,2026-07-01,3,12.42,No
ORD23338,2026-04-24,CUST5315,Bhubaneswar,East,WH-North,P2951,Electronics,1,2535.9,2535.9,211,210,10.11,1.03,Standard,108.86,193.6,4,6,Delayed,Standard,No,78.5,2026-04-01,2,11.139999999999999,No
ORD23339,2026-03-19,CUST5045,Pune,West,WH-South,P2325,Furniture,1,13178.13,13178.13,79,78,6.23,1.55,Express,271.08,375.6,2,3,Delayed,Standard,No,63.2,2026-03-01,1,7.78,No
ORD23340,2026-06-21,CUST1002,Kolkata,East,WH-NCR,P1385,Grocery,1,437.8,437.8,71,70,2.89,2.05,Standard,56.21,66.1,4,6,Delayed,Standard,No,92.0,2026-06-01,2,4.9399999999999995,No
ORD23341,2026-07-02,CUST2913,Chennai,South,WH-West,P2350,Grocery,2,1044.0,2088.0,106,104,8.8,1.22,Standard,251.49,503.2,4,5,Delayed,Urgent,No,65.9,2026-07-01,1,10.020000000000001,No
ORD23342,2026-02-07,CUST5338,Lucknow,North,WH-North,P2525,Home & Kitchen,5,2224.46,11122.3,163,158,7.41,2.14,Economy,129.42,52.3,6,5,On Time,High,No,84.8,2026-02-01,-1,9.55,No
ORD23343,2026-02-27,CUST2401,Ranchi,East,WH-North,P2155,Accessories,1,684.36,684.36,53,52,8.38,2.29,Standard,249.78,559.8,4,5,Delayed,Standard,No,89.9,2026-02-01,1,10.670000000000002,No
ORD23344,2026-02-26,CUST2991,Kolkata,East,WH-South,P2293,Grocery,2,489.57,979.14,212,210,7.18,2.81,Express,353.4,525.1,2,5,Delayed,High,No,59.1,2026-02-01,3,9.99,No
ORD23345,2026-06-06,CUST2940,Ahmedabad,West,WH-East,P1443,Fashion,2,1183.45,2366.9,211,209,5.87,1.45,Economy,142.86,225.5,6,6,On Time,Standard,No,78.4,2026-06-01,0,7.32,No
ORD23346,2026-08-24,CUST5093,Bengaluru,South,WH-West,P2842,Books,1,533.5,533.5,156,155,7.42,2.8,Standard,206.4,293.7,4,4,On Time,Standard,No,69.7,2026-08-01,0,10.219999999999999,No
ORD23347,2026-02-12,CUST1390,Jaipur,North,WH-West,P1112,Furniture,1,6106.01,6106.01,224,223,11.62,1.49,Standard,195.16,518.6,4,4,On Time,High,No,68.9,2026-02-01,0,13.11,No
ORD23348,2026-01-28,CUST5920,Kolkata,East,WH-NCR,P2589,Grocery,1,563.8,563.8,131,130,9.84,1.31,Standard,227.3,578.8,4,5,Delayed,Urgent,No,100.0,2026-01-01,1,11.15,No
ORD23349,2026-07-13,CUST4169,Kolkata,East,WH-East,P1683,Toys,1,2337.55,2337.55,212,211,7.39,1.51,Express,180.03,146.0,2,2,On Time,Standard,No,63.4,2026-07-01,0,8.9,No
ORD23350,2026-06-14,CUST5214,Bengaluru,South,WH-Central,P2562,Accessories,2,960.09,1920.18,84,82,10.75,1.93,Standard,212.91,367.2,4,5,Delayed,Standard,No,81.6,2026-06-01,1,12.68,No
ORD23351,2026-06-02,CUST3606,Ranchi,East,WH-Central,P1881,Home & Kitchen,1,1498.47,1498.47,129,128,6.14,2.77,Express,308.61,504.3,2,4,Delayed,Urgent,No,94.5,2026-06-01,2,8.91,No
ORD23352,2026-01-09,CUST5910,Mumbai,West,WH-East,P1876,Beauty,1,519.54,519.54,73,72,2.71,2.87,Standard,227.91,582.0,4,4,On Time,Urgent,No,64.1,2026-01-01,0,5.58,No
ORD23353,2026-01-19,CUST2802,Pune,West,WH-North,P2080,Electronics,1,1934.69,1934.69,66,65,5.68,0.25,Same Day,182.17,100.5,1,2,Delayed,Standard,No,100.0,2026-01-01,1,5.93,No
ORD23354,2026-06-03,CUST1028,Chennai,South,WH-South,P1935,Beauty,1,683.04,683.04,62,61,8.95,0.87,Express,104.7,104.9,2,4,Delayed,Standard,No,65.8,2026-06-01,2,9.819999999999999,No
ORD23355,2026-02-18,CUST5624,Bengaluru,South,WH-South,P2314,Grocery,3,290.02,870.06,114,111,3.55,2.7,Economy,159.7,233.5,6,5,On Time,Standard,No,68.0,2026-02-01,-1,6.25,No
ORD23356,2026-04-11,CUST1776,Kanpur,North,WH-South,P2944,Accessories,2,311.29,622.58,277,275,3.42,1.14,Express,323.23,512.2,2,4,Delayed,High,No,68.9,2026-04-01,2,4.56,No
ORD23357,2026-05-30,CUST4386,Delhi,North,WH-North,P2925,Electronics,1,3244.45,3244.45,157,156,8.88,2.16,Economy,151.32,330.1,6,8,Delayed,Standard,No,91.1,2026-05-01,2,11.040000000000001,No
ORD23358,2026-05-18,CUST4150,Delhi,North,WH-North,P1517,Beauty,1,976.31,976.31,197,196,4.52,2.0,Standard,106.38,240.1,4,5,Delayed,Urgent,No,80.0,2026-05-01,1,6.52,No
ORD23359,2026-07-29,CUST4155,Mumbai,West,WH-South,P2456,Books,1,582.47,582.47,56,55,5.07,3.24,Standard,172.43,436.3,4,6,Delayed,Standard,Yes,66.8,2026-07-01,2,8.31,No
ORD23360,2026-07-24,CUST4332,Ahmedabad,West,WH-North,P2797,Accessories,5,430.01,2150.05,90,85,11.64,3.49,Express,337.37,443.2,2,2,On Time,High,No,91.7,2026-07-01,0,15.13,No
ORD23361,2026-01-04,CUST1510,Ahmedabad,West,WH-North,P1865,Sports,1,7432.7,7432.7,68,67,6.78,2.68,Standard,183.21,409.3,4,6,Delayed,Standard,No,99.5,2026-01-01,2,9.46,No
ORD23362,2026-03-21,CUST3207,Chandigarh,North,WH-Central,P2392,Fashion,1,1147.9,1147.9,85,84,7.61,0.53,Express,213.87,427.3,2,5,Delayed,Standard,No,100.0,2026-03-01,3,8.14,No
